2120.25220        0.78180
2128.59961        0.63408
2136.94702        0.77680
2145.29443        0.62446
2153.64185        0.50459
2161.98926        0.71958
2170.33691        0.68978
2178.68433        0.75112
2187.03174        0.89734
2195.37915        0.72815
2203.72656        0.60727
2212.07397        0.62440
2220.42163        0.60248
2228.76904        0.52867
2237.11646        0.62509
2245.46387        0.64496
2253.81128        0.65589
2262.15869        0.70536
2270.50610        0.56147
2278.85376        0.58315
2287.20117        0.63839
2295.54858        0.34476
2303.89600        0.38988
2312.24341        0.55924
2320.59082        0.58813
2328.93848        0.52486
2337.28589        0.52365
2345.63330        0.52962
2353.98071        0.37520
2362.32812        0.46875
2370.67554        0.35959
2379.02295        0.35552
2387.37061        0.28386
2395.71802        0.46708
2404.06543        0.41888
2412.41284        0.54470
2420.76025        0.37054
2429.10767        0.42958
2437.45508        0.35518
2445.80273        0.37083
2454.15015        0.38476
2462.49756        0.45665
2470.84497        0.42753
2479.19238        0.47713
2487.53979        0.48171
2495.88745        0.34091
2504.23486        0.40130
2512.58228        0.66670
2520.92969        0.36565
2529.27710        0.41381
2537.62451        0.58439
2545.97192        0.50600
2554.31958        0.64378
2562.66699        0.56603
2571.01440        0.47202
2579.36182        0.56452
2587.70923        0.57373
2596.05664        0.56535
2604.40430        0.55501
2612.75171        0.54637
2621.09912        0.64887
2629.44653        0.55268
2637.79395        0.66905
2646.14136        0.64794
2654.48877        0.51294
2662.83643        0.72238
2671.18384        0.60786
2679.53125        0.82329
2687.87866        0.68704
2696.22607        0.73863
2704.57349        0.72214
2712.92114        0.66437
2721.26855        0.80205
2729.61597        0.90158
2737.96338        0.80150
2746.31079        0.68630
2754.65820        0.66070
2763.00562        0.77760
2771.35327        0.97994
2779.70068        0.79539
2788.04810        0.68815
2796.39551        0.80255
2804.74292        0.96614
2813.09033        0.99282
2821.43774        0.73504
2829.78540        0.81533
2838.13281        0.84383
2846.48022        0.91423
2854.82764        0.93409
2863.17505        0.85451
2871.52246        0.81643
2879.87012        0.97709
2888.21753        1.07714
2896.56494        0.95810
2904.91235        1.18125
2913.25977        1.20956
2921.60718        0.90715
2929.95459        1.10653
2938.30225        1.49413
2946.64966        1.26699
2954.99707        1.50976
2963.34448        1.10310
2971.69189        1.55294
2980.03931        1.53468
2988.38696        1.96825
2996.73438        1.50233
3005.08179        2.13072
3013.42920        1.73586
3021.77661        2.07041
3030.12402        2.07526
3038.47144        2.67522
3046.81909        2.23026
3055.16650        2.72153
3063.51392        3.08956
3071.86133        2.74769
3080.20874        3.60341
3088.55615        3.88326
3096.90381        4.48183
3105.25122        4.66475
3113.59863        4.71497
3121.94604        6.56295
3130.29346        6.98082
3138.64087        7.88041
3146.98828        9.06558
3155.33594       10.58878
3163.68335       11.57450
3172.03076       14.94251
3180.37817       15.49725
3188.72559       18.85807
3197.07300       21.69105
3205.42041       22.78257
3213.76807       25.13784
3222.11548       28.03295
3230.46289       30.61979
3238.81030       33.69504
3247.15771       36.33883
3255.50513       36.65403
3263.85278       40.36614
3272.20020       39.20230
3280.54761       42.84000
3288.89502       42.93567
3297.24243       46.08470
3305.58984       47.13960
3313.93726       46.57537
3322.28491       47.76210
3330.63232       50.14574
3338.97974       51.21626
3347.32715       55.06675
3355.67456       53.93792
3364.02197       55.32041
3372.36963       53.52602
3380.71704       54.71070
3389.06445       52.24832
3397.41187       51.92102
3405.75928       47.95864
3414.10669       45.59289
3422.45410       43.58617
3430.80176       40.36696
3439.14917       39.14524
3447.49658       35.82005
3455.84399       33.11349
3464.19141       30.61425
3472.53882       28.61835
3480.88647       26.37032
3489.23389       25.34637
3497.58130       24.42223
3505.92871       22.70478
3514.27612       22.03222
3522.62354       20.89244
3530.97095       18.07330
3539.31860       18.30552
3547.66602       17.04455
3556.01343       16.14709
3564.36084       15.02390
3572.70825       12.56298
3581.05566       11.91118
3589.40332        8.76154
3597.75073        8.58008
3606.09814        7.06715
3614.44556        6.11630
3622.79297        5.30235
3631.14038        4.05073
3639.48779        3.19135
3647.83545        3.07647
3656.18286        2.42756
3664.53027        1.85488
3672.87769        1.64920
3681.22510        1.56960
3689.57251        1.47775
3697.91992        1.43268
3706.26758        0.86978
3714.61499        0.97325
3722.96240        1.20520
3731.30981        0.82103
3739.65723        1.08983
3748.00464        0.84317
3756.35229        0.93080
3764.69971        0.97086
3773.04712        0.83133
3781.39453        1.00250
3789.74194        0.91332
3798.08936        0.90137
3806.43677        1.04723
3814.78442        1.06351
3823.13184        0.72576
3831.47925        0.97881
3839.82666        0.84290
3848.17407        1.06407
3856.52148        0.93504
3864.86914        0.67388
3873.21655        0.84252
3881.56396        0.80479
3889.91138        1.10610
3898.25879        1.10150
3906.60620        0.79116
3914.95361        0.71604
3923.30127        0.71559
3931.64868        0.83075
3939.99609        0.88198
3948.34351        0.52617
3956.69092        0.81709
3965.03833        0.44611
3973.38599        0.71119
3981.73340        0.55350
3990.08081        0.66449
3998.42822        0.47328
4006.77563        0.63123
4015.12305        0.55876
4023.47046        0.43898
4031.81812        0.36037
4040.16553        0.50004
4048.51294        0.31994
4056.86035        0.42428
4065.20776        0.30975
4073.55518        0.30898
4081.90259        0.27696
4090.25024        0.37164
4098.59766        0.29837
4106.94482        0.31953
4115.29248        0.22134
4123.64014        0.30272
4131.98730        0.29116
4140.33496        0.23058
4148.68213        0.23119
4157.02979        0.28429
4165.37744        0.41913
